time,x,y
4.28,5.49552,-2.2143106112131
4.3,5.547,-2.203994781705563
4.32,5.59872,-2.19371518838652
4.34,5.6506799999999995,-2.183471964479357
4.36,5.70288,-2.1732652427361114
4.38,5.75532,-2.163095155435755
4.4,5.808000000000001,-2.152961834382477
4.42,5.86092,-2.1428654109039758
4.44,5.914080000000001,-2.132806015849758
4.46,5.96748,-2.1227837795894438
4.48,6.021120000000001,-2.112798832011074
4.5,6.075,-2.10285130251943
4.5200000000000005,6.129120000000001,-2.0929413200343543
4.54,6.183479999999999,-2.083069012989082
4.5600000000000005,6.238080000000001,-2.073234509328573
4.58,6.2929200000000005,-2.063437936507858
4.6000000000000005,6.348000000000001,-2.0536794214903833
4.62,6.40332,-2.0439590907463674
4.64,6.45888,-2.0342770702511603
4.66,6.51468,-2.024633485483612
4.68,6.570719999999999,-2.0150284614244462
4.7,6.627000000000001,-2.0054621225546403
4.72,6.683519999999999,-1.9959345928538124
4.74,6.74028,-1.9864459957986136
4.76,6.79728,-1.9769964543611294
4.78,6.85452,-1.9675860910072838
4.8,6.912,-1.958215027695255
4.82,6.969720000000001,-1.9488833858738919
4.84,7.027679999999999,-1.9395912864811424
4.86,7.08588,-1.9303388499424838
4.88,7.14432,-1.9211261961693649
4.9,7.203000000000001,-1.911953444557649
4.92,7.261919999999999,-1.9028207139860691
4.94,7.321080000000001,-1.893728122814685
4.96,7.38048,-1.8846757888833516
4.98,7.44012,-1.8756638295101893
5.0,7.5,-1.8666923614900668
5.0200000000000005,7.560120000000001,-1.8577615010930821
5.04,7.620480000000001,-1.8488713640630627
5.0600000000000005,7.681080000000001,-1.8400220656160586
5.08,7.7419199999999995,-1.8312137204388552
5.1000000000000005,7.803000000000001,-1.822446442687482
5.12,7.86432,-1.813720345985736
5.14,7.9258799999999985,-1.8050355434237084
5.16,7.98768,-1.7963921475563187
5.18,8.049719999999999,-1.7877902704018562
5.2,8.112,-1.7792300234405287
5.22,8.17452,-1.7707115176130173
5.24,8.23728,-1.7622348633190374
5.26,8.300279999999999,-1.7538001704159107
5.28,8.363520000000001,-1.7454075482171394
5.3,8.427,-1.7370571054909894
5.32,8.49072,-1.7287489504590807
5.34,8.55468,-1.720483190794988
5.36,8.61888,-1.712259933622839
5.38,8.683319999999998,-1.7040792855159332
5.4,8.748000000000001,-1.6959413524953542
5.42,8.81292,-1.687846240028601
5.44,8.87808,-1.6797940530282172
5.46,8.94348,-1.671784895850434
5.48,9.009120000000001,-1.6638188722938163
5.5,9.075,-1.655896085597918
5.5200000000000005,9.14112,-1.6480166384419435
5.54,9.20748,-1.6401806329434176
5.5600000000000005,9.274080000000001,-1.6323881706568621
5.58,9.34092,-1.6246393525724794
5.6000000000000005,9.408000000000001,-1.6169342791148429
5.62,9.47532,-1.609273050141597
5.64,9.542879999999998,-1.601655764942162
5.66,9.61068,-1.5940825222364476
5.68,9.67872,-1.5865534201735727
5.7,9.747,-1.5790685563305953
5.72,9.815519999999998,-1.5716280277112462
5.74,9.88428,-1.564231930744671
5.76,9.95328,-1.556880361284184
5.78,10.02252,-1.5495734146060216
5.8,10.092,-1.5423111854081113
5.82,10.16172,-1.5350937678088417
5.84,10.231679999999999,-1.527921255345844
5.86,10.30188,-1.5207937409747787
5.88,10.372319999999998,-1.5137113170681324
5.9,10.443,-1.5066740754140202
5.92,10.513919999999999,-1.499682107214996
5.94,10.585080000000001,-1.4927355030868683
5.96,10.65648,-1.48583435305753
5.98,10.72812,-1.4789787465657893
6.0,10.799999999999999,-1.47216877246021
6.0200000000000005,10.872120000000002,-1.4654045189979614
6.04,10.94448,-1.4586860738436735
6.0600000000000005,11.017080000000002,-1.4520135240683016
6.08,11.08992,-1.4453869561479973
6.1000000000000005,11.163000000000002,-1.4388064559629883
6.12,11.23632,-1.432272108796465
6.140000000000001,11.309880000000001,-1.4257839993334742
6.16,11.38368,-1.4193422116598247
6.18,11.45772,-1.4129468292609948
6.2,11.532000000000002,-1.40659793502105
6.22,11.606519999999998,-1.4002956112215714
6.24,11.681280000000001,-1.394039939540587
6.26,11.756279999999999,-1.3878310010515142
6.28,11.83152,-1.381668876222109
6.3,11.906999999999998,-1.3755536449134231
6.32,11.982720000000002,-1.3694853863787682
6.34,12.058679999999999,-1.3634641792626905
6.36,12.13488,-1.3574901015999497
6.38,12.211319999999999,-1.351563230814509
6.4,12.288000000000002,-1.3456836437185298
6.42,12.36492,-1.3398514165113795
6.44,12.44208,-1.3340666247786412
6.46,12.51948,-1.3283293434911343
6.48,12.597120000000002,-1.3226396470039439
6.5,12.674999999999999,-1.3169976090554574
6.5200000000000005,12.753120000000001,-1.3114033027664074
6.54,12.831479999999999,-1.3058568006389248
6.5600000000000005,12.910080000000002,-1.3003581745555994
6.58,12.988919999999998,-1.2949074957785496
6.6000000000000005,13.068000000000003,-1.2895048349484943
6.62,13.14732,-1.2841502620838434
6.640000000000001,13.226880000000001,-1.2788438465797856
6.66,13.30668,-1.2735856572073918
6.68,13.386719999999999,-1.2683757621127234
6.7,13.467,-1.2632142288159467
6.72,13.547519999999997,-1.2581011242104614
6.74,13.628280000000002,-1.253036514562032
6.76,13.709279999999998,-1.2480204655079286
6.78,13.79052,-1.2430530420560761
6.8,13.871999999999998,-1.2381343085842138
6.82,13.953720000000002,-1.233264328839058
6.84,14.035679999999997,-1.2284431659354782
6.86,14.117880000000001,-1.2236708823556777
6.88,14.200319999999998,-1.218947539948386
6.9,14.283000000000001,-1.214273199928054
6.92,14.365920000000001,-1.2096479228740624
6.94,14.44908,-1.2050717687299377
6.96,14.53248,-1.200544796802574
6.98,14.61612,-1.1960670657614632
7.0,14.7,-1.191638633637937
7.0200000000000005,14.784120000000001,-1.1872595578244143
7.04,14.868479999999998,-1.1829298950736558
7.0600000000000005,14.953080000000002,-1.1786497014980304
7.08,15.03792,-1.174419032568787
7.1000000000000005,15.123000000000003,-1.1702379431153358
7.12,15.20832,-1.1661064873245373
7.140000000000001,15.293880000000001,-1.162024718740001
7.16,15.379679999999999,-1.1579926902613904
7.18,15.46572,-1.1540104541437382
7.2,15.552,-1.1500780619967688
7.22,15.63852,-1.1461955647842297
7.24,15.72528,-1.1423630128232296
7.26,15.81228,-1.1385804557835888
7.28,15.89952,-1.1348479426871938
7.3,15.986999999999998,-1.1311655219073615
7.32,16.074720000000003,-1.127533241168214
7.34,16.162679999999998,-1.1239511475440591
7.36,16.25088,-1.12041928745878
7.38,16.339319999999997,-1.116937706685233
7.4,16.428,-1.1135064503446577
7.42,16.51692,-1.110125562906087
7.44,16.606080000000002,-1.1067950881857755
7.46,16.69548,-1.1035150693466287
7.48,16.785120000000003,-1.1002855488976446
7.5,16.875,-1.0971065686933636
7.5200000000000005,16.965120000000002,-1.0939781699333242
7.54,17.05548,-1.0909003931615309
7.5600000000000005,17.14608,-1.0878732782659273
7.58,17.23692,-1.08489686447788
7.6000000000000005,17.328,-1.0819711903716702
7.62,17.41932,-1.0790962938639934
7.640000000000001,17.51088,-1.076272212213468
7.66,17.60268,-1.0734989820201526
7.68,17.69472,-1.070776639225072
7.7,17.787000000000003,-1.0681052191097504
7.72,17.87952,-1.065484756295755
7.74,17.97228,-1.0629152847442476
7.76,18.065279999999998,-1.0603968377555435
7.78,18.15852,-1.05792944796868
7.8,18.252,-1.0555131473609949
7.82,18.34572,-1.0531479672477095
7.84,18.43968,-1.0508339382815253
7.86,18.53388,-1.0485710904522256
7.88,18.62832,-1.046359453086286
7.9,18.723,-1.044199054846496
7.92,18.817919999999997,-1.042089923731587
7.94,18.91308,-1.0400320870758684
7.96,19.00848,-1.0380255715488742
7.98,19.10412,-1.0360704031550174
8.0,19.2,-1.0341666072332543
8.02,19.29612,-1.0323142084567518
8.040000000000001,19.392480000000003,-1.030513230832573
8.06,19.489080000000005,-1.0287636977013626
8.08,19.585919999999998,-1.0270656317370457
8.1,19.683,-1.025419054946533
8.120000000000001,19.780320000000003,-1.0238239886694362
8.14,19.87788,-1.0222804535777934
8.16,19.97568,-1.0207884696757965
8.18,20.073719999999998,-1.0193480562995365
8.2,20.171999999999997,-1.01795923211675
8.22,20.27052,-1.01662201512658
8.24,20.36928,-1.015336422659339
8.26,20.468279999999996,-1.0141024713762885
8.28,20.56752,-1.012920177269419
8.3,20.667000000000005,-1.0117895556612453
8.32,20.766720000000003,-1.0107106212046082
8.34,20.86668,-1.0096833878824834
8.36,20.966879999999996,-1.0087078690077997
8.38,21.067320000000006,-1.0077840772232682
8.4,21.168,-1.0069120245012182
8.42,21.268919999999998,-1.0060917221434398
8.44,21.370079999999998,-1.0053231807810405
8.46,21.471480000000003,-1.0046064103743055
8.48,21.573120000000003,-1.0039414202125698
8.5,21.675,-1.003328218914096
8.52,21.777119999999996,-1.0027668144259643
8.540000000000001,21.879480000000004,-1.0022572140239694
8.56,21.98208,-1.0017994243125248
8.58,22.08492,-1.0013934512245797
8.6,22.188,-1.0010393000215387
8.620000000000001,22.291320000000002,-1.0007369752931967
8.64,22.39488,-1.0004864809576781
8.66,22.498679999999997,-1.000287820261386
8.68,22.602719999999998,-1.0001409957789602
8.700000000000001,22.707000000000004,-1.0000460094132437
8.72,22.81152,-1.000002862395259
8.74,22.91628,-1.0000115552841904
8.76,23.02128,-1.0000720879673781
8.78,23.126519999999996,-1.00018445966032
8.8,23.232000000000003,-1.0003486689066796
8.82,23.33772,-1.0005647135783082
8.84,23.44368,-1.0008325908752695
8.86,23.549879999999995,-1.0011522973258775
8.88,23.656320000000004,-1.0015238287867412
8.9,23.763,-1.0019471804428175
8.92,23.86992,-1.0024223468074758
8.94,23.977079999999997,-1.002949321722566
8.96,24.084480000000003,-1.003528098358501
8.98,24.192120000000003,-1.0041586692143434
9.0,24.3,-1.0048410261179037
9.02,24.40812,-1.0055751602258463
9.040000000000001,24.516480000000005,-1.0063610620238035
9.06,24.62508,-1.0071987213264983
9.08,24.733919999999998,-1.0080881272778783
9.1,24.842999999999996,-1.0090292683512545
9.120000000000001,24.952320000000004,-1.010022132349453
9.14,25.061880000000002,-1.0110667064049683
9.16,25.171680000000002,-1.0121629769801368
9.18,25.281719999999996,-1.0133109298673069
9.200000000000001,25.392000000000003,-1.014510550189025
9.22,25.50252,-1.015761822398228
9.24,25.61328,-1.017064730278447
9.26,25.724279999999997,-1.0184192569440125
9.28,25.83552,-1.0198253848402792
9.3,25.947000000000003,-1.0212830957438483
9.32,26.05872,-1.0227923707628075
9.34,26.170679999999997,-1.0243531903369734
9.36,26.282879999999995,-1.0259655342381464
9.38,26.39532,-1.0276293815703719
9.4,26.508000000000003,-1.0293447107702116
9.42,26.62092,-1.0311114996070234
9.44,26.734079999999995,-1.0329297251832483
9.46,26.847480000000004,-1.034799363934709
9.48,26.96112,-1.036720391630913
9.5,27.075,-1.0386927833753679
9.52,27.18912,-1.0407165136059047
9.540000000000001,27.303480000000004,-1.042791556095008
9.56,27.41808,-1.044917883950156
9.58,27.532919999999997,-1.0470954696141694
9.6,27.648,-1.0493242848655693
9.620000000000001,27.763320000000007,-1.0516043008189397
9.64,27.878880000000002,-1.0539354879253073
9.66,27.99468,-1.0563178159725184
9.68,28.110719999999997,-1.058751254085636
9.700000000000001,28.227000000000004,-1.061235770727336
9.72,28.34352,-1.063771333698317
9.74,28.46028,-1.066357910137719
9.76,28.57728,-1.068995466523547
9.78,28.694519999999994,-1.0716839686731072
9.8,28.812000000000005,-1.07442338174345
9.82,28.92972,-1.0772136702318198
9.84,29.047679999999996,-1.0800547979761168
9.86,29.165879999999994,-1.0829467281553655
9.88,29.284320000000005,-1.0858894232901912
9.9,29.403,-1.088882845243306
9.92,29.52192,-1.091926955220003
9.94,29.641079999999995,-1.0950217137686602
9.96,29.76048,-1.0981670807812498
9.98,29.88012,-1.1013630154938592
10.0,30.0,-1.104609476487219
10.02,30.120119999999996,-1.107906421687241
10.040000000000001,30.240480000000005,-1.1112538083655612
10.06,30.36108,-1.114651593140095
10.08,30.481920000000002,-1.1180997319755992
10.1,30.602999999999994,-1.1215981801842423
10.120000000000001,30.724320000000002,-1.1251468924261858
10.14,30.84588,-1.1287458227101674
10.16,30.967679999999998,-1.1323949243941018
10.18,31.089719999999996,-1.136094150185682
10.200000000000001,31.212000000000003,-1.1398434521429937
10.22,31.33452,-1.1436427816751356
10.24,31.45728,-1.1474920895428502
10.26,31.58028,-1.1513913258591617
10.28,31.703519999999994,-1.1553404400900216
10.3,31.827000000000005,-1.1593393810549655
10.32,31.95072,-1.1633880969277737
10.34,32.07468,-1.1674865352371455
10.36,32.198879999999996,-1.1716346428673776
10.38,32.32332,-1.175832366059054
10.4,32.448,-1.180079650409739
10.42,32.572919999999996,-1.184376440874689
10.44,32.69808,-1.1887226817675582
10.46,32.82348,-1.1931183167611268
10.48,32.94912,-1.1975632888880252
10.5,33.074999999999996,-1.2020575405414782
10.52,33.201119999999996,-1.2066010134760465
10.540000000000001,33.32748,-1.211193648808385
10.56,33.454080000000005,-1.2158353870180036
10.58,33.58092,-1.22052616794804
10.6,33.708,-1.2252659308060396
10.620000000000001,33.83532,-1.2300546141647422
10.64,33.96288,-1.2348921559628772
10.66,34.09068,-1.239778493505972
10.68,34.21872,-1.2447135634671596
10.700000000000001,34.34700000000001,-1.2496973018880033
10.72,34.47552,-1.2547296441793216
10.74,34.604279999999996,-1.2598105251220297
10.76,34.73327999999999,-1.2649398788679815
10.78,34.862519999999996,-1.2701176389408246
10.8,34.992000000000004,-1.2753437382368609
10.82,35.121719999999996,-1.2806181090259159
10.84,35.25168,-1.2859406829522184
10.86,35.381879999999995,-1.2913113910352854
10.88,35.51232,-1.2967301636708153
10.9,35.643,-1.302196930631589
10.92,35.77392,-1.307711621068385
10.94,35.90507999999999,-1.3132741635108909
10.96,36.036480000000005,-1.3188844858686366
10.98,36.16812,-1.3245425154319208
11.0,36.3,-1.3302481788727607
11.02,36.43212,-1.336001402245837
11.040000000000001,36.56448,-1.3418021109894571
11.06,36.69708,-1.3476502299265154
11.08,36.82992,-1.3535456832654718
11.1,36.962999999999994,-1.359488394601335
11.120000000000001,37.096320000000006,-1.3654782869166495
11.14,37.22988,-1.3715152825824921
11.16,37.36368,-1.3775993033594864
11.18,37.497719999999994,-1.3837302703988072
11.200000000000001,37.632000000000005,-1.3899081042432075
11.22,37.76652000000001,-1.396132724828047
11.24,37.90128,-1.4024040514823302
11.26,38.03628,-1.4087220029297502
11.28,38.171519999999994,-1.4150864972897472
11.3,38.307,-1.4214974520785626
11.32,38.44272,-1.4279547842103097
11.34,38.57868,-1.434458409998057
11.36,38.71488,-1.4410082451549049
11.38,38.85132,-1.447604204795081
11.4,38.988,-1.4542462034350412
11.42,39.12492,-1.460934154994575
11.44,39.26207999999999,-1.467667972797924
11.46,39.399480000000004,-1.474447569574906
11.48,39.53712,-1.481272857462038
11.5,39.675,-1.4881437480036874
11.52,39.81312,-1.4950601521532079
11.540000000000001,39.951480000000004,-1.5020219802740984
11.56,40.09008,-1.5090291421411641
11.58,40.228919999999995,-1.5160815469416855
11.6,40.368,-1.5231791032765947
11.620000000000001,40.50732,-1.5303217191616612
11.64,40.64688,-1.5375093020286825
11.66,40.78668,-1.5447417587266856
11.68,40.926719999999996,-1.5520189955231336
11.700000000000001,41.067,-1.5593409181051396
11.72,41.20752,-1.5667074315806873
11.74,41.34828,-1.5741184404798672
11.76,41.489279999999994,-1.5815738487561073
11.78,41.63052,-1.58907355978742
11.8,41.772,-1.596617476377657
11.82,41.91372,-1.6042055007577631
11.84,42.055679999999995,-1.6118375345870484
11.86,42.19787999999999,-1.6195134789544627
11.88,42.340320000000006,-1.6272332343798737
11.9,42.483000000000004,-1.6349967008153592
11.92,42.62592,-1.6428037776465034
11.94,42.769079999999995,-1.6506543636936986
11.96,42.91248,-1.6585483572134607
11.98,43.05612000000001,-1.6664856558997436
