time,x,y
1.3,0.5104222096015719,-3.9303357799294276
1.32,0.6370382644298911,-3.942699003042864
1.34,0.6896712596615491,-4.027540283228834
1.36,0.44892628511279975,-4.132902862325261
1.3800000000000001,0.42627848963453707,-3.894952331882678
1.4000000000000001,0.5006913676681849,-3.914280284659507
1.42,0.6114166158210903,-3.929026399135215
1.44,0.6741358776902417,-3.909607638965975
1.46,0.5922831120560138,-4.067730649399849
1.48,0.676603946801556,-3.9814777175267184
1.5,0.5607038180264187,-3.865973507493092
1.52,0.8586139299617028,-4.029059971395895
1.54,0.7538567749640588,-3.94334187753158
1.56,0.7040298683619759,-3.960451285168897
1.58,0.7380741621905722,-4.070868911444628
1.6,0.6804087365733191,-3.7972835239213465
1.62,0.8114084341328972,-3.769642784854196
1.6400000000000001,0.8297574852785176,-3.8020528565948193
1.6600000000000001,0.7519432433210766,-3.8190355601986474
1.68,0.8046932087768542,-3.795089333817183
1.7,0.704577799140068,-3.82782233434207
1.72,0.9402716701929634,-3.745331625143885
1.74,0.831260081533839,-3.8644264301030637
1.76,1.0023420182434908,-3.732986952678571
1.78,0.9642249947667679,-3.7188185391508948
1.8,0.9749610854000538,-3.8400070551458465
1.82,1.0167002685095867,-3.766174581073439
1.84,1.0482806666323832,-3.7897528087496157
1.86,0.9460273783427424,-3.6701866395291503
1.8800000000000001,1.1691985095929507,-3.465846665174904
1.9000000000000001,1.099151392903315,-3.665491164861389
1.92,0.9163356029273034,-3.635406422276294
1.94,0.998582141109067,-3.6148942142174043
1.96,1.101719966018921,-3.6661021713008113
1.98,1.124232566492511,-3.5690566915696817
2.0,1.2372361006716914,-3.4915441824862397
2.02,1.329694723615461,-3.4776480489792836
2.04,1.177846946818052,-3.5307523200682804
2.06,1.1514497996834971,-3.5940291202541284
2.08,1.2533295333169605,-3.417749341161442
2.1,1.3970147686153456,-3.642541298655462
2.12,1.4914755930338996,-3.347704049251333
2.14,1.3722131079435798,-3.5738137543914377
2.16,1.4402309153439206,-3.237005833184018
2.18,1.355724905493444,-3.4592850416159378
2.2,1.610015390492634,-3.4976856487576002
2.22,1.4341285864905677,-3.424563893789323
2.24,1.7060356919081554,-3.585555959721164
2.2600000000000002,1.5120057979489703,-3.415404928921158
2.2800000000000002,1.5132639129313719,-3.4340840202350558
2.3000000000000003,1.6013314885200125,-3.333481331824188
2.32,1.522871299224946,-3.2070313869181044
2.34,1.7435619568929082,-3.4479614479557954
2.36,1.7780068144026138,-3.465311881232053
2.38,1.7900818000960357,-3.352344919436541
2.4,1.7470392979998368,-3.4096155926215195
2.42,1.6854118200640225,-3.3200711280114454
2.44,1.6906495621580535,-3.289861376813939
2.46,1.905149706758201,-3.3127766114615556
2.48,1.9225037781342285,-3.136022281650627
2.5,1.9557530647485997,-3.2897515111654867
2.52,1.9546104727572973,-3.281677943046396
2.54,1.991504669323285,-3.2056921448669
2.56,1.9073720544890727,-3.2625589922113702
2.58,1.9681593296247144,-3.090948766752949
2.6,2.0063549866775214,-3.202838911489506
2.62,1.9969868856715558,-3.075145380617818
2.64,2.1063120690513495,-3.194479273275374
2.66,2.244577706827782,-3.0697445904914273
2.68,2.1669089181443413,-3.146072166702178
2.7,2.06185842257965,-3.0613570861502786
2.72,2.1463712911709427,-3.1165054394574345
2.74,2.2268782327149608,-3.089887704391534
2.7600000000000002,2.3338005440917597,-3.1389042483459018
2.7800000000000002,2.379869360562767,-3.099240507086343
2.8000000000000003,2.281457227558938,-3.049727399364037
2.82,2.3496623173539355,-3.201811048237606
2.84,2.419486619883534,-3.0174635413673014
2.86,2.4385799878810572,-3.0265195310896336
2.88,2.3953939765736556,-2.983355974528507
2.9,2.4557946795170844,-3.087633005267319
2.92,2.61144286004048,-2.966963315284274
2.94,2.617975885241315,-3.058270661946489
2.96,2.5241533222105317,-2.9450671578273746
2.98,2.6877251538503932,-3.0460441427024403
3.0,2.7988513045948973,-3.0160062523524322
3.02,2.625941656874782,-2.9616194266332005
3.04,2.806875173186815,-2.766195756450214
3.06,2.8383769567583674,-2.8128650187997604
3.08,2.773843793200101,-2.9748168433489233
3.1,2.8866269493432877,-2.910224230832588
3.12,2.998439224538446,-2.858002719743627
3.14,2.976994790051531,-2.8426327064803307
3.16,2.9384369000149078,-2.7043862008899975
3.18,3.0694662108051203,-2.888201208293925
3.2,3.236133945451946,-2.849901163711792
3.22,3.009667996200482,-2.8011583108259175
3.24,3.1858763569373023,-2.8518154811779377
3.2600000000000002,3.0909525935352677,-2.762235515848776
3.2800000000000002,3.1609696319532494,-2.6845520319955756
3.3000000000000003,3.2215273085469276,-2.798797434302586
3.3200000000000003,3.3408749956732193,-2.7525638493594347
3.34,3.3479259385731637,-2.9196329342642513
3.36,3.2913417100169773,-2.666891395113035
3.38,3.3467555017690116,-2.702151654171418
3.4,3.6162105528613298,-2.7963630677203324
3.42,3.4954959292776415,-2.792848812820229
3.44,3.5099648341726097,-2.6652219197809597
3.46,3.38363761467263,-2.651976709325218
3.48,3.541393282168063,-2.660861398215096
3.5,3.657370573611406,-2.6393842599840878
3.52,3.801595414602019,-2.53914010439447
3.54,3.7246030630877236,-2.7281756896490843
3.56,3.756926938712645,-2.677553891711167
3.58,3.9639454095574918,-2.6066522335683193
3.6,3.794712970748281,-2.665534516007579
3.62,3.9771591795973364,-2.67721924508675
3.64,3.9021417221746733,-2.5765521744859012
3.66,4.011486913332096,-2.582769682506457
3.68,4.076514706609195,-2.473817200146919
3.7,4.165129790709958,-2.6408828591257287
3.72,4.100796062715745,-2.559578364181577
3.74,4.148263279292718,-2.513523058490646
3.7600000000000002,4.204423548251645,-2.5840479528212383
3.7800000000000002,4.423680367480233,-2.4588643724829526
3.8000000000000003,4.384957501559761,-2.4661601336462904
3.8200000000000003,4.352924984815303,-2.3625236726476566
3.84,4.40475654249256,-2.523935669740551
3.86,4.435987719851595,-2.2187184310303283
3.88,4.6516501892711615,-2.4106451928701333
3.9,4.476754788220008,-2.370656781808013
3.92,4.765166785233572,-2.440202832290365
3.94,4.814541020635213,-2.39273521242976
3.96,4.697589330063111,-2.3715354385603584
3.98,4.839553101577824,-2.357561240084717
4.0,4.611297236060459,-2.428938724731728
4.0200000000000005,4.8742251048430365,-2.3835535086832205
4.04,4.826803172424774,-2.334752404557349
4.0600000000000005,4.940333066461907,-2.292484705986679
4.08,4.950039815623413,-2.301231796548905
4.1,5.210082565044596,-2.3444563489321366
4.12,5.187030403564658,-2.1637519334105457
4.14,5.0784559125584385,-2.1767685550865785
4.16,5.244855947600739,-2.326994452073455
4.18,5.069153445198325,-2.335540074676034
4.2,5.340364749147821,-2.270303794753421
4.22,5.332226320101427,-2.149124592864419
4.24,5.444403466213347,-2.314763821891175
4.26,5.344671395348898,-2.362308832060216
4.28,5.514261214931044,-2.3228548950248324
4.3,5.536907658012935,-2.185222549536691
4.32,5.746814098441027,-2.204622380470997
4.34,5.618937602618741,-2.2160242727300057
4.36,5.523471118742247,-2.2169856133031045
4.38,5.8161914753701005,-2.2002278094457983
4.4,5.763770963144929,-2.253725065379192
4.42,6.01006198434046,-2.182189923309734
4.44,5.929603428365193,-2.093202422779819
4.46,5.947136473391361,-2.138491333493144
4.48,6.132295650509486,-2.1449466857138977
4.5,6.102228351080294,-2.1654300102467534
4.5200000000000005,6.091875498145111,-2.037551106541807
4.54,6.3681956731663325,-2.0550370108413
4.5600000000000005,6.2213959532719105,-2.0036277880551716
4.58,6.203299289344715,-2.0538324384247693
4.6000000000000005,6.540372673224537,-2.174342523368696
4.62,6.521355611510028,-2.131206468836596
4.64,6.450698936872643,-2.071259645833772
4.66,6.43172680131677,-1.98745158141077
4.68,6.517069157001542,-2.119137969681673
4.7,6.639804285601851,-1.990032334755493
4.72,6.662035198220754,-2.1259356545258665
4.74,6.7494177454895405,-1.9932757835000041
4.76,6.725351613425784,-1.924960420358608
4.78,6.887918663779884,-1.845711659526948
4.8,6.977256511202987,-1.9515531783692228
4.82,6.817909961959783,-1.9971303651495835
4.84,6.930161939192216,-1.869751362675163
4.86,6.9518423308882955,-2.0375344469480785
4.88,7.103555997456205,-2.0346091304663045
4.9,7.194217206275783,-2.0907274663061854
4.92,7.155465558243858,-1.9315340964577925
4.94,7.228993298122763,-1.9540456083444886
4.96,7.4301053902954255,-1.9029160591933516
4.98,7.43177547779057,-1.9828074219608183
5.0,7.51758392250042,-1.8208938354116304
5.0200000000000005,7.611392657767778,-1.7201509599146738
5.04,7.712219259899833,-1.8343089034543785
5.0600000000000005,7.699161115061668,-1.7293301874530034
5.08,7.659829106481979,-2.020154379858557
5.1000000000000005,7.870284224275239,-1.8128979740975968
5.12,8.083547227203017,-1.9011356207728896
5.14,7.799559669872426,-1.8338108899029457
5.16,8.076039427284734,-1.794228943776403
5.18,8.080105195611713,-1.8216832977950157
5.2,8.190087260403272,-1.7564935089180076
5.22,8.267490139671569,-1.7589333276865333
5.24,8.153144733666442,-1.8305514713556366
5.26,8.294027869098253,-1.651127873176905
5.28,8.364819513072476,-1.5981489462253897
5.3,8.419317041674619,-1.7498058769224993
5.32,8.439610820713447,-1.7975281602119548
5.34,8.533962571994358,-1.7782353628460104
5.36,8.628605835947509,-1.6192244293002513
5.38,8.67352552970041,-1.7211737589332874
5.4,8.59501140811829,-1.6773406222225369
5.42,8.78972139737781,-1.7382629201377915
5.44,9.016580504853598,-1.6458387447133174
5.46,9.002685200310063,-1.5766213919716676
5.48,9.09072560658346,-1.551625208449453
5.5,9.02002166158906,-1.7483354739293593
5.5200000000000005,9.153628538911043,-1.6337231816135835
5.54,9.073648567588979,-1.7079274462329064
5.5600000000000005,9.343947160570611,-1.6540007726481045
5.58,9.215850606690294,-1.5935444853916536
5.6000000000000005,9.388727338328172,-1.648149970288907
5.62,9.584765559981978,-1.67116708059889
5.64,9.651996597735275,-1.5649374275214336
5.66,9.647177249007026,-1.6574331575520995
5.68,9.563487890474729,-1.49094692289343
5.7,9.681034711741372,-1.7154781530718652
5.72,9.872620675057417,-1.4964805047115237
5.74,9.887441425555632,-1.6814874157856705
5.76,9.940004610564248,-1.5003826606829032
5.78,10.09204607253085,-1.5257825011442017
5.8,9.962136349039712,-1.5931460313288601
5.82,10.03005898443739,-1.5569215688702225
5.84,10.204582747714456,-1.48997759295828
5.86,10.386695171289144,-1.6585673289745104
5.88,10.455564575807648,-1.4083936925988008
5.9,10.46094275972385,-1.3826862425114332
5.92,10.677358285279686,-1.5925523917831066
5.94,10.617606244419795,-1.6422445174138007
5.96,10.675463583594995,-1.5282237100953682
5.98,10.876539898541148,-1.4541671303699386
6.0,10.743246232680843,-1.3046609235922606
6.0200000000000005,10.889304762255943,-1.4766030610633503
6.04,11.089998355718787,-1.4802391089974056
6.0600000000000005,11.0559824477288,-1.4448973130739637
6.08,11.09960443556155,-1.4400935445597947
6.1000000000000005,11.09241749359572,-1.5870804255494573
6.12,11.203994723903017,-1.4955627914968177
6.140000000000001,11.397644899417063,-1.4241412039738122
6.16,11.43854746453305,-1.3254533450212282
6.18,11.56396164851684,-1.3127218007710444
6.2,11.56547146668469,-1.3922257438403907
6.22,11.679821676929695,-1.3423275099403345
6.24,11.730560267944739,-1.4476170223924023
6.26,11.86551336474498,-1.3881947155645
6.28,11.70273828279608,-1.3970745659258288
6.3,11.879212844696532,-1.4124196147186032
6.32,11.883295477083358,-1.3975681607006076
6.34,12.114612310345997,-1.3753376705118527
6.36,12.092207468480874,-1.2619487844105113
6.38,12.38737530518944,-1.1578082495782325
6.4,12.343635132666826,-1.281703737997922
6.42,12.445704981262104,-1.374344775086916
6.44,12.291377629927437,-1.2130534230200092
6.46,12.552330244484507,-1.504815479851889
6.48,12.489753180757296,-1.3437412337387142
6.5,12.609323918024169,-1.140247327056716
6.5200000000000005,12.66125908824427,-1.2614871331734003
6.54,12.78073527838577,-1.3333711737205598
6.5600000000000005,12.975364966957626,-1.3929427983321767
6.58,12.956675854965102,-1.232648891286532
6.6000000000000005,13.08426087710092,-1.2442822002163023
6.62,12.958111907721134,-1.1745584491157046
6.640000000000001,13.230453714585787,-1.2174880460765996
6.66,13.093902873053745,-1.301011697008825
6.68,13.47259540543393,-1.253725231783161
6.7,13.50167946634877,-1.1977092243649756
6.72,13.41686431500024,-1.1642888938583857
6.74,13.592028676573104,-1.3275110334344653
6.76,13.765336935539969,-1.3103789179427816
6.78,13.776130380043382,-1.1521332336017092
6.8,13.8596376603216,-1.254810456931171
6.82,13.958901669833155,-1.2511575890078104
6.84,14.03225616337613,-1.189715599745628
6.86,13.919019619422983,-1.1321862113492123
6.88,14.253391819573286,-1.2793427794391916
6.9,14.36984570938885,-1.2524938156071146
6.92,14.290528052997546,-1.2279082513199853
6.94,14.471995797942823,-1.164446537468929
6.96,14.595376658932445,-1.193166046976242
6.98,14.540962461102978,-1.2102068159602615
7.0,14.77786145646651,-1.2534624527613474
7.0200000000000005,14.894009400246196,-1.1374232009481349
7.04,14.910843293739882,-1.1023403007603774
7.0600000000000005,14.935339316043446,-1.1619496564623306
7.08,15.031080547161427,-1.067171553843008
7.1000000000000005,15.143677697163852,-0.9978119369827495
7.12,15.238852277103343,-1.0562061116280568
7.140000000000001,15.103036976422485,-1.0323006875945726
7.16,15.409733771489735,-1.197115270330416
7.18,15.542127127049083,-1.2332037174909298
7.2,15.539927478315938,-1.197373092617817
7.22,15.68918002280481,-0.9989085879906336
7.24,15.675645450676635,-1.2743141652968437
7.26,15.866853661845619,-1.0808475968691105
7.28,15.96949780201197,-1.189960500960542
7.3,15.948095556587758,-1.093696183067141
7.32,15.97220385365337,-1.2484146864603174
7.34,15.990624048019768,-1.0549511198610497
7.36,16.18376231329998,-1.1616538244274852
7.38,16.304022008459537,-1.1140829794343263
7.4,16.465646644055514,-1.0508565570994404
7.42,16.529459535040406,-1.07354066481418
7.44,16.59390240664439,-1.082814233712618
7.46,16.619458909056146,-1.117362822994912
7.48,16.821068575914783,-1.1935233879624152
7.5,16.86015554298563,-0.9395630063996903
7.5200000000000005,17.04360995583838,-0.9626884799166682
7.54,17.195016743823672,-1.2813818946895776
7.5600000000000005,17.119663772796194,-1.1282809895798669
7.58,17.24797417369015,-0.9083179925859952
7.6000000000000005,17.362369697667642,-1.0233052554129185
7.62,17.345388278687917,-0.8261683440374614
7.640000000000001,17.427903537132526,-1.1090646028211564
7.66,17.651188369071036,-1.0511862296941594
7.68,17.543385165727337,-1.200273319464533
7.7,17.68793321295063,-1.0992820846618736
7.72,17.901124303830095,-1.0022556504375268
7.74,18.04899770202313,-1.0712612850478236
7.76,18.063890056379694,-1.1782688208329652
7.78,18.198244775005957,-1.1547220392449702
7.8,18.128584463568345,-1.1048134027697143
7.82,18.301751489482,-1.1504703828295793
7.84,18.473150511554717,-0.8928914440006193
7.86,18.562966936258103,-0.965226057834183
7.88,18.579119342954662,-1.0346151451715733
7.9,18.688436769079097,-0.9189265541614032
7.92,18.792621044837354,-1.096902614620388
7.94,18.99554994478883,-1.0405612699915006
7.96,19.027530917371067,-1.0186310668089233
7.98,19.011665622442067,-1.2656049796711863
8.0,19.342714606393976,-0.8973478450009003
8.02,19.211659176972777,-1.1079273500965057
8.040000000000001,19.27474946380443,-1.073124261993705
8.06,19.484049506677025,-1.0271360248137331
8.08,19.493286972819487,-1.1013571379451776
8.1,19.578445823627245,-0.914550881938337
8.120000000000001,19.70737556027557,-0.9301773317918818
8.14,19.788692779541734,-0.9929449055578169
8.16,20.02551187880466,-1.0697355586087212
8.18,20.117982443335567,-0.90658508187924
8.2,20.24832355532837,-1.0950382707884543
8.22,20.260238087490563,-0.979026354665546
8.24,20.38596326319128,-1.0364707197892333
8.26,20.33139226524278,-0.9958557765786511
8.28,20.62671989616438,-0.9573147384202805
8.3,20.71556699430249,-0.9920566894303996
8.32,20.697800561382394,-1.0598990788666718
8.34,20.762514323863673,-1.1279829981727165
8.36,20.896621651013902,-1.1167926780001067
8.38,21.079157303387813,-1.1223122707676112
8.4,21.15227224519554,-0.8725418009052902
8.42,21.220723928106004,-0.9371797689823044
8.44,21.367355616981225,-1.0994476184928974
8.46,21.50276301564763,-1.059539068506525
8.48,21.47568038338669,-0.981536838621636
8.5,21.642390807181858,-1.052577393457132
8.52,21.70437063920251,-1.0020723318876423
8.540000000000001,21.94137767856021,-1.0091521824894762
8.56,22.132555463580143,-0.9896765499739645
8.58,22.0514462946293,-1.0657446212298176
8.6,22.197273879208996,-0.9719036809689982
8.620000000000001,22.34315018712915,-1.0516240310064922
8.64,22.19057546253094,-0.960379775766333
8.66,22.422139143349266,-1.119723761720505
8.68,22.59498249289886,-0.953229017145939
8.700000000000001,22.60855560839252,-1.0585409182660384
8.72,22.88353553098707,-1.0974124963763066
8.74,22.916390272360726,-1.1564446546445974
8.76,23.002433707815545,-0.8304745006016507
8.78,23.12235661823903,-1.0915025139945123
8.8,23.209702322874442,-0.992543148858684
8.82,23.335814153037386,-1.0296257298338642
8.84,23.447895558603744,-1.0099334383709095
8.86,23.456059011922132,-1.0348476237070983
8.88,23.692828736319836,-0.9994731135105165
8.9,23.63015720777757,-1.0744303737863685
8.92,23.931761632726893,-1.0587985479283968
8.94,23.99440082014535,-0.986198066087028
8.96,24.013508988348402,-0.9908147533755424
8.98,24.35701290109748,-1.1459369261406396
9.0,24.385417609105655,-0.9685833867570511
9.02,24.49269194174026,-1.1251560322030787
9.040000000000001,24.526497002205137,-1.0931384034473737
9.06,24.60928192745316,-0.9720097995724394
9.08,24.650635604473973,-0.9635848318106961
9.1,24.86484913952324,-0.8809960613322926
9.120000000000001,24.81524961216689,-0.992420796775574
9.14,24.96614024393406,-0.969857635005411
9.16,25.075279236752586,-0.9094374862031023
9.18,25.28619315137445,-1.0688533253146089
9.200000000000001,25.436113590196126,-1.1366944904869891
9.22,25.43015965274665,-1.0378995523206378
9.24,25.63192605017097,-0.9220295137028466
9.26,25.830473966016392,-0.9698571237094941
9.28,25.913967204047005,-1.1384217361883315
9.3,25.979282317624477,-1.1319604514344053
9.32,25.964118322522662,-1.0185340401786729
9.34,26.165698754822383,-0.9514648899629227
9.36,26.252565147724415,-0.9578211897431305
9.38,26.246834911633897,-0.9567849363988986
9.4,26.530867245490057,-0.9426540900572539
9.42,26.803301037916825,-1.0837628299496158
9.44,26.8364075418746,-1.0369447633804934
9.46,26.89602036583349,-1.1711989050852112
9.48,26.949772647668496,-1.0683570371576252
9.5,27.11142150071324,-1.161895626579663
9.52,27.300688385485223,-0.9829849751579227
9.540000000000001,27.24016464856961,-1.016796857297393
9.56,27.403053816887347,-1.0063383406468955
9.58,27.522165031245624,-0.9774620895812367
9.6,27.713930830600955,-0.9643605058212776
9.620000000000001,27.841713417279934,-1.1898315195516824
9.64,27.818743477113333,-1.0206923803400905
9.66,27.918115541474936,-1.0757354889408666
9.68,27.994247493263238,-0.9561003433900382
9.700000000000001,28.217141978504017,-1.0502666058368708
9.72,28.498808484890628,-1.2531552582127916
9.74,28.348032158163427,-0.9928470293893934
9.76,28.603518255301,-1.0364425416090153
9.78,28.69389146657578,-0.9703835956432905
9.8,28.7658898224575,-1.1669462918496707
9.82,29.04035597263023,-1.1359229825240529
9.84,29.273371540348283,-1.2232706443541599
9.86,29.131233247789428,-1.044506984520192
9.88,29.411331394396296,-1.068497842310598
9.9,29.333142725415097,-1.1822234201118054
9.92,29.55892975623758,-1.0836016443545495
9.94,29.680235530154842,-1.1552715876662278
9.96,29.672278932696084,-1.0451427407191023
9.98,29.88969060624541,-1.2252516288871553
10.0,29.986113673237174,-1.0497625272996323
10.02,30.154627344997078,-1.110169504985612
10.040000000000001,30.176304223013812,-1.0021678507917013
10.06,30.480678368140744,-1.1349244201669653
10.08,30.36662821270179,-1.2210756182999696
10.1,30.68205891821968,-0.9743963177721388
10.120000000000001,30.672918461142814,-1.158878876113927
10.14,30.88031443524835,-1.2083856717937804
10.16,30.922396677395632,-0.9999916058911915
10.18,31.227655778128685,-1.1022775516115353
10.200000000000001,31.236421854637094,-1.1456601038201943
10.22,31.302663914808438,-1.186820744160577
10.24,31.448795982899487,-1.156471688879121
10.26,31.52950854048955,-1.0965837843574084
10.28,31.564841426956022,-1.2014572744624603
10.3,31.699667346508708,-1.2849099355936806
10.32,32.06279714398728,-1.196021312637896
10.34,32.04880299210349,-1.1416499212869746
10.36,32.2153096775442,-1.2743165040202789
10.38,32.222760140763896,-1.1921812410305155
10.4,32.515327531327756,-1.0745359814194222
10.42,32.53949053481755,-1.1506873216800426
10.44,32.7977093806501,-1.1454690359117066
10.46,32.73084368097929,-1.1182047309475271
10.48,32.95984710630344,-1.1246831747435166
10.5,33.037567279490275,-1.1211264060675867
10.52,33.26912612837654,-1.213222700972316
10.540000000000001,33.363101872189084,-1.217677170115375
10.56,33.50276260564208,-1.2305142488459275
10.58,33.628020657020755,-1.2796953735187517
10.6,33.600383949179744,-1.325620405460989
10.620000000000001,33.847643305891886,-1.3086634944877897
10.64,33.89476372844604,-1.2196253347580868
10.66,34.006021389193215,-1.316385838799222
10.68,34.320584284454526,-1.2809427573687278
10.700000000000001,34.26042511470186,-1.2740261357798808
10.72,34.481081690294545,-1.1329973874659838
10.74,34.62997839789966,-1.3554537569714438
10.76,34.64529389044285,-1.2589565681798458
10.78,34.69979559890872,-1.3504169971519928
10.8,35.061327520334245,-1.1591707263619981
10.82,35.14415149354619,-1.3032432410736061
10.84,35.20651930259294,-1.32558961825885
10.86,35.43375977372532,-1.2256793585738284
10.88,35.535723140260984,-1.3193111882199824
10.9,35.637795105379524,-1.2302001175958346
10.92,35.62544701008919,-1.3749894135580991
10.94,35.90505824957183,-1.4001908353127992
10.96,36.034635925479975,-1.3396047334962455
10.98,36.10395925731636,-1.409339525323503
11.0,36.2705430208704,-1.240408325513947
11.02,36.5638076818143,-1.3008899876036417
11.040000000000001,36.61739881603431,-1.2423106033900444
11.06,36.6259450608431,-1.2832902784227747
11.08,36.81259726951284,-1.2860508201498624
11.1,36.82123643439631,-1.2961564698878905
11.120000000000001,37.02332254646692,-1.3108558526026377
11.14,37.39064141050962,-1.5052502915725956
11.16,37.25191724649888,-1.5015337876398025
11.18,37.4475759214334,-1.296519451724954
11.200000000000001,37.64799356721894,-1.4246198339025655
11.22,37.61937321672855,-1.3650563015020505
11.24,37.97314954321659,-1.4020351903265527
11.26,38.04069475003702,-1.3919889003864863
11.28,38.22539997904845,-1.4037913793049535
11.3,38.49499699932282,-1.4636841377336878
11.32,38.485261330101494,-1.204506155927105
11.34,38.614014154187586,-1.366807506899053
11.36,38.76006304148346,-1.5114849469142622
11.38,38.79787987906842,-1.4764989802966462
11.4,39.1275115602464,-1.5384880518908979
11.42,39.098103427920016,-1.464908469358899
11.44,39.38170536665575,-1.4603126910711743
11.46,39.38620210403361,-1.6874533271723582
11.48,39.4053746691841,-1.4394198410768275
11.5,39.61053172768149,-1.431106352753236
11.52,39.741576883029005,-1.3772469816014632
11.540000000000001,39.960191465404556,-1.4223157569872682
11.56,39.94547610705188,-1.5330956078886722
11.58,40.245823719016386,-1.4841953482574637
11.6,40.37217708406168,-1.4454536133277045
11.620000000000001,40.55088422470729,-1.6201179670269665
11.64,40.72042328537844,-1.578550435999002
11.66,40.840354743042255,-1.556011695662756
11.68,40.864355429740684,-1.468176161522904
11.700000000000001,41.223031934443355,-1.3907003910436084
11.72,41.210087068556,-1.3865378759593854
11.74,41.377994575502484,-1.5272724200209955
11.76,41.499423614580245,-1.648906210419832
11.78,41.63115301071565,-1.6664977220253312
11.8,41.7887767596425,-1.5789608806990105
11.82,41.897027871025934,-1.5722474050695903
11.84,42.078899069225436,-1.7139268670476207
11.86,42.36384217919648,-1.6142566466787625
11.88,42.230814710340866,-1.5659574338876168
11.9,42.4964870700597,-1.5604024379786352
11.92,42.61591083906617,-1.6841389813692365
11.94,42.74012120870078,-1.6587975245331754
11.96,42.8892000538443,-1.656492001600044
11.98,43.21960140954086,-1.799948635672334
